drugbank_id	drugbank_name	pubchem_id	stitch_id_flat	umls_cui_from_label	method	concept_name	meddra_type	umls_cui_from_meddra	meddra_name
DB00787	Aciclovir	2022	CID100002022	C0013595	text_mention	Eczema	PT	C0013595	Eczema
DB00787	Aciclovir	2022	CID100002022	C0015230	NLP_indication	Exanthema	PT	C0015230	Rash
DB00787	Aciclovir	2022	CID100002022	C0015230	NLP_indication	Exanthema	PT	C0011603	Dermatitis
DB00787	Aciclovir	2022	CID100002022	C0015967	NLP_indication	Fever	PT	C0015967	Body temperature increased
DB00787	Aciclovir	2022	CID100002022	C0019340	text_mention	Herpes	PT	C0019372	Herpes virus infection
DB00787	Aciclovir	2022	CID100002022	C0019342	NLP_indication	Genital Herpes	PT	C0019342	Genital herpes
DB00787	Aciclovir	2022	CID100002022	C0019345	NLP_indication	Herpes Labialis	PT	C0341012	Oral herpes
DB00787	Aciclovir	2022	CID100002022	C0019348	NLP_indication	Herpes Simplex Infections	PT	C0019348	Herpes simplex
DB00787	Aciclovir	2022	CID100002022	C0019357	NLP_indication	Keratitis, Herpetic	PT	C0019357	Ophthalmic herpes simplex
DB00787	Aciclovir	2022	CID100002022	C0019360	NLP_indication	Herpes zoster disease	PT	C0019360	Herpes zoster
DB00787	Aciclovir	2022	CID100002022	C0019364	text_mention	Herpes Zoster Ophthalmicus	PT	C0019364	Ophthalmic herpes zoster
DB00787	Aciclovir	2022	CID100002022	C0019372	NLP_indication	Herpesviridae Infections	PT	C0019372	Herpes virus infection
DB00787	Aciclovir	2022	CID100002022	C0020517	text_mention	Hypersensitivity	PT	C0020517	Hypersensitivity
DB00787	Aciclovir	2022	CID100002022	C0022568	NLP_indication	Keratitis	PT	C0022568	Keratitis
DB00787	Aciclovir	2022	CID100002022	C0022661	text_mention	Kidney Failure, Chronic	PT	C0022661	Renal failure chronic
DB00787	Aciclovir	2022	CID100002022	C0030193	NLP_indication	Pain	PT	C0030193	Pain
DB00787	Aciclovir	2022	CID100002022	C0032768	text_mention	Postherpetic neuralgia	PT	C0032768	Post herpetic neuralgia
DB00787	Aciclovir	2022	CID100002022	C0032961	text_mention	Pregnancy	PT	C0032961	Pregnancy
DB00787	Aciclovir	2022	CID100002022	C0036916	NLP_indication	Sexually Transmitted Diseases	PT	C0036916	Sexually transmitted disease
DB00787	Aciclovir	2022	CID100002022	C0041582	text_mention	Ulcer	PT	C0041582	Ulcer
DB00787	Aciclovir	2022	CID100002022	C0042165	NLP_indication	Anterior uveitis	PT	C0022073	Iridocyclitis
DB00787	Aciclovir	2022	CID100002022	C0042749	text_mention	Viremia	PT	C0042749	Viraemia
DB00787	Aciclovir	2022	CID100002022	C0042769	NLP_indication	Virus Diseases	PT	C0042769	Viral infection
DB00787	Aciclovir	2022	CID100002022	C0085393	NLP_indication	Immunocompromised Host	PT	C0021051	Immunodeficiency
DB00787	Aciclovir	2022	CID100002022	C0184567	NLP_indication	Acute onset pain	PT	C0030193	Pain
DB00787	Aciclovir	2022	CID100002022	C0205204	NLP_indication	Scab	PT	C0205204	Scab
DB00787	Aciclovir	2022	CID100002022	C0276225	NLP_indication	Congenital herpes simplex infection	PT	C0276225	Congenital herpes simplex infection
DB00787	Aciclovir	2022	CID100002022	C0276226	NLP_indication	Herpes encephalitis	PT	C0276226	Herpes simplex encephalitis
DB00787	Aciclovir	2022	CID100002022	C0276226	NLP_indication	Herpes encephalitis	PT	C0019385	Meningoencephalitis herpetic
DB00787	Aciclovir	2022	CID100002022	C0276248	NLP_indication	Herpes zoster disseminated	PT	C0276248	Herpes zoster disseminated
DB00787	Aciclovir	2022	CID100002022	C0277794	text_mention	Extreme exhaustion	PT	C0015672	Fatigue
DB00787	Aciclovir	2022	CID100002022	C0332563	text_mention	Papule	PT	C0332563	Papule
DB00787	Aciclovir	2022	CID100002022	C0687133	text_mention	Drug Interactions	PT	C0687133	Drug interaction
DB00787	Aciclovir	2022	CID100002022	C0740380	NLP_indication	Varicella zoster	PT	C0019360	Herpes zoster
DB00787	Aciclovir	2022	CID100002022	C1565489	NLP_precondition	Renal Insufficiency	PT	C1565489	Renal impairment
DB00787	Aciclovir	2022	CID100002022	C1565489	NLP_precondition	Renal Insufficiency	PT	C0035078	Renal failure
DB00787	Aciclovir	2022	CID100002022	C1739133	NLP_indication	Mucocutaneous herpes simplex	PT	C0019348	Herpes simplex
DB00789	Gadopentetate dimeglumine	3053	CID100003053	C0004096	NLP_precondition	Asthma	PT	C0004096	Asthma
DB00789	Gadopentetate dimeglumine	55466	CID100055466	C0014474	text_mention	Ependymoma	PT	C0014474	Ependymoma
DB00789	Gadopentetate dimeglumine	55466	CID100055466	C0017638	text_mention	Glioma	PT	C0017638	Glioma
DB00789	Gadopentetate dimeglumine	55466	CID100055466	C0021368	text_mention	Inflammation	PT	C0021368	Inflammation
DB00789	Gadopentetate dimeglumine	55466	CID100055466	C0025286	text_mention	Meningioma	PT	C0025286	Meningioma
DB00789	Gadopentetate dimeglumine	55466	CID100055466	C0027627	text_mention	Neoplasm Metastasis	PT	C0027627	Metastasis
DB00789	Gadopentetate dimeglumine	55466	CID100055466	C0027651	text_mention	Neoplasms	PT	C0027651	Neoplasm
DB00789	Gadopentetate dimeglumine	55466	CID100055466	C0027809	text_mention	Neurilemmoma	PT	C0027809	Schwannoma
DB00789	Gadopentetate dimeglumine	55466	CID100055466	C0032000	text_mention	Pituitary Adenoma	PT	C0496901	Pituitary tumour benign
DB00789	Gadopentetate dimeglumine	55466	CID100055466	C0033377	text_mention	Ptosis	PT	C0156353	Uterovaginal prolapse
DB00789	Gadopentetate dimeglumine	55466	CID100055466	C0033377	text_mention	Ptosis	PT	C0005745	Eyelid ptosis
DB00789	Gadopentetate dimeglumine	55466	CID100055466	C0035078	NLP_precondition	Kidney Failure	PT	C0035078	Renal failure
DB00789	Gadopentetate dimeglumine	55466	CID100055466	C0039147	text_mention	Syrinx formation	PT	C0039144	Syringomyelia
DB00789	Gadopentetate dimeglumine	55466	CID100055466	C0241158	text_mention	Scar Tissue	PT	C2004491	Scar
DB00789	Gadopentetate dimeglumine	55466	CID100055466	C0280100	text_mention	Solid tumour	PT	C0027651	Neoplasm
DB00790	Perindopril	60183	CID100060183	C0002994	text_mention	Angioedema	PT	C0002994	Angioedema
DB00790	Perindopril	60183	CID100060183	C0018790	NLP_indication	Cardiac Arrest	PT	C0018790	Cardiac arrest
DB00790	Perindopril	60183	CID100060183	C0018801	NLP_precondition	Heart failure	PT	C0018801	Cardiac failure
DB00790	Perindopril	60183	CID100060183	C0018802	NLP_indication	Congestive heart failure	PT	C0018802	Cardiac failure congestive
DB00790	Perindopril	60183	CID100060183	C0020538	NLP_indication	Hypertensive disease	PT	C0020538	Hypertension
DB00790	Perindopril	60183	CID100060183	C0027051	NLP_indication	Myocardial Infarction	PT	C0027051	Myocardial infarction
DB00790	Perindopril	60183	CID100060183	C0027051	NLP_indication	Myocardial Infarction	PT	C0948089	Acute coronary syndrome
DB00790	Perindopril	60183	CID100060183	C0085580	NLP_indication	Essential Hypertension	PT	C0085580	Essential hypertension
DB00790	Perindopril	60183	CID100060183	C0857121	NLP_indication	Hypertensive (finding)	PT	C0020538	Hypertension
DB00790	Perindopril	60183	CID100060183	C1956346	NLP_indication	Coronary Artery Disease	PT	C1956346	Coronary artery disease
DB00790	Perindopril	60184	CID100060184	C0002994	text_mention	Angioedema	PT	C0002994	Angioedema
DB00790	Perindopril	60184	CID100060184	C0018790	NLP_indication	Cardiac Arrest	PT	C0018790	Cardiac arrest
DB00790	Perindopril	60184	CID100060184	C0018801	NLP_indication	Heart failure	PT	C0018801	Cardiac failure
DB00790	Perindopril	60184	CID100060184	C0018802	NLP_indication	Congestive heart failure	PT	C0018802	Cardiac failure congestive
DB00790	Perindopril	60184	CID100060184	C0020538	NLP_indication	Hypertensive disease	PT	C0020538	Hypertension
DB00790	Perindopril	60184	CID100060184	C0027051	NLP_indication	Myocardial Infarction	PT	C0027051	Myocardial infarction
DB00790	Perindopril	60184	CID100060184	C0027051	NLP_indication	Myocardial Infarction	PT	C0948089	Acute coronary syndrome
DB00790	Perindopril	60184	CID100060184	C0085580	NLP_indication	Essential Hypertension	PT	C0085580	Essential hypertension
DB00790	Perindopril	60184	CID100060184	C0857121	NLP_indication	Hypertensive (finding)	PT	C0020538	Hypertension
DB00790	Perindopril	60184	CID100060184	C1956346	NLP_indication	Coronary Artery Disease	PT	C1956346	Coronary artery disease
DB00794	Primidone	4909	CID100004909	C0005940	text_mention	Bone Diseases	PT	C0005940	Bone disorder
DB00794	Primidone	4909	CID100004909	C0014544	NLP_indication	Epilepsy	PT	C0014544	Epilepsy
DB00794	Primidone	4909	CID100004909	C0022333	text_mention	Jacksonian Seizure	PT	C0234974	Simple partial seizures
DB00794	Primidone	4909	CID100004909	C0027066	text_mention	Myoclonus	PT	C0027066	Myoclonus
DB00794	Primidone	4909	CID100004909	C0494475	text_mention	Tonic - clonic seizures	PT	C0014549	Grand mal convulsion
DB00796	Candesartan	2541	CID100002541	C0018801	NLP_indication	Heart failure	PT	C0018801	Cardiac failure
DB00796	Candesartan	2541	CID100002541	C0018802	NLP_precondition	Congestive heart failure	PT	C0018802	Cardiac failure congestive
DB00796	Candesartan	2541	CID100002541	C0020538	NLP_indication	Hypertensive disease	PT	C0020538	Hypertension
DB00796	Candesartan	2541	CID100002541	C1277187	NLP_indication	Left ventricular systolic dysfunction	PT	C0242698	Left ventricular dysfunction
DB00798	Gentamicin	3467	CID100003467	C0000817	text_mention	Abortion, Septic	PT	C0000817	Abortion infected
DB00798	Gentamicin	3467	CID100003467	C0004610	text_mention	Bacteremia	PT	C0004610	Bacteraemia
DB00798	Gentamicin	3467	CID100003467	C0004623	text_mention	Bacterial Infections	PT	C0004623	Bacterial infection
DB00798	Gentamicin	3467	CID100003467	C0005741	text_mention	Blepharitis	PT	C0005741	Blepharitis
DB00798	Gentamicin	3467	CID100003467	C0005743	text_mention	Blepharoconjunctivitis	PT	C0009763	Conjunctivitis
DB00798	Gentamicin	3467	CID100003467	C0009450	NLP_indication	Communicable Diseases	PT	C0009450	Infection
DB00798	Gentamicin	3467	CID100003467	C0009763	NLP_indication	Conjunctivitis	PT	C0009763	Conjunctivitis
DB00798	Gentamicin	3467	CID100003467	C0010043	text_mention	Corneal Ulcer	PT	C0010043	Ulcerative keratitis
DB00798	Gentamicin	3467	CID100003467	C0010930	NLP_indication	Dacryocystitis	PT	C0010930	Dacryocystitis
DB00798	Gentamicin	3467	CID100003467	C0011616	text_mention	Contact Dermatitis	PT	C0011616	Dermatitis contact
DB00798	Gentamicin	3467	CID100003467	C0013568	text_mention	Ecthyma	PT	C0013568	Ecthyma
DB00798	Gentamicin	3467	CID100003467	C0013595	text_mention	Eczema	PT	C0013595	Eczema
DB00798	Gentamicin	3467	CID100003467	C0014118	text_mention	Endocarditis	PT	C0014118	Endocarditis
DB00798	Gentamicin	3467	CID100003467	C0015256	text_mention	Excoriation	PT	C0015256	Excoriation
DB00798	Gentamicin	3467	CID100003467	C0015404	NLP_indication	Eye Infections, Bacterial	PT	C0015404	Eye infection bacterial
DB00798	Gentamicin	3467	CID100003467	C0016436	text_mention	Folliculitis	PT	C0016436	Folliculitis
DB00798	Gentamicin	3467	CID100003467	C0016867	text_mention	Furunculosis	PT	C0242301	Furuncle
DB00798	Gentamicin	3467	CID100003467	C0021099	text_mention	Impetigo	PT	C0021099	Impetigo
DB00798	Gentamicin	3467	CID100003467	C0021400	text_mention	Influenza	PT	C0021400	Influenza
DB00798	Gentamicin	3467	CID100003467	C0021564	text_mention	Insect Bites	PT	C0853348	Arthropod bite
DB00798	Gentamicin	3467	CID100003467	C0022568	text_mention	Keratitis	PT	C0022568	Keratitis
DB00798	Gentamicin	3467	CID100003467	C0022573	text_mention	Keratoconjunctivitis	PT	C0022568	Keratitis
DB00798	Gentamicin	3467	CID100003467	C0025289	text_mention	Meningitis	PT	C0025289	Meningitis
DB00798	Gentamicin	3467	CID100003467	C0030578	text_mention	Paronychia Inflammation	PT	C0030578	Paronychia
DB00798	Gentamicin	3467	CID100003467	C0031154	text_mention	Peritonitis	PT	C0031154	Peritonitis
DB00798	Gentamicin	3467	CID100003467	C0032308	text_mention	Staphylococcal Pneumonia	PT	C0032308	Pneumonia staphylococcal
DB00798	Gentamicin	3467	CID100003467	C0035243	text_mention	Respiratory Tract Infections	PT	C0035243	Respiratory tract infection
DB00798	Gentamicin	3467	CID100003467	C0036508	text_mention	Seborrheic dermatitis	PT	C0036508	Seborrhoeic dermatitis
DB00798	Gentamicin	3467	CID100003467	C0036685	text_mention	Septicaemia due to gram-negative organism, unspecified	PT	C0684256	Bacterial sepsis
DB00798	Gentamicin	3467	CID100003467	C0036690	text_mention	Septicemia	PT	C0243026	Sepsis
DB00798	Gentamicin	3467	CID100003467	C0037274	NLP_precondition	Dermatologic disorders	PT	C0037274	Skin disorder
DB00798	Gentamicin	3467	CID100003467	C0037278	text_mention	Skin Diseases, Infectious	PT	C0037278	Skin infection
DB00798	Gentamicin	3467	CID100003467	C0037299	text_mention	Skin Ulcer	PT	C0037299	Skin ulcer
DB00798	Gentamicin	3467	CID100003467	C0038160	NLP_indication	Staphylococcal Infections	PT	C0038160	Staphylococcal infection
DB00798	Gentamicin	3467	CID100003467	C0038340	text_mention	Sting Injury	PT	C0852932	Arthropod sting
DB00798	Gentamicin	3467	CID100003467	C0038826	text_mention	Superinfection	PT	C0038826	Superinfection
DB00798	Gentamicin	3467	CID100003467	C0042029	text_mention	Urinary tract infection	PT	C0042029	Urinary tract infection
DB00798	Gentamicin	3467	CID100003467	C0042769	text_mention	Virus Diseases	PT	C0042769	Viral infection
DB00798	Gentamicin	3467	CID100003467	C0043241	text_mention	Wound Infection	PT	C0043241	Wound infection
DB00798	Gentamicin	3467	CID100003467	C0043246	text_mention	Laceration	PT	C0043246	Laceration
DB00798	Gentamicin	3467	CID100003467	C0043250	text_mention	Injury wounds	PT	C0043250	Wound
DB00798	Gentamicin	3467	CID100003467	C0085652	text_mention	Pyoderma Gangrenosum	PT	C0085652	Pyoderma gangrenosum
DB00798	Gentamicin	3467	CID100003467	C0149777	NLP_indication	Abscess of skin AND/OR subcutaneous tissue	PT	C0241266	Subcutaneous abscess
DB00798	Gentamicin	3467	CID100003467	C0149778	text_mention	Soft Tissue Infections	PT	C0149778	Soft tissue infection
DB00798	Gentamicin	3467	CID100003467	C0152081	text_mention	Pustular psoriasis	PT	C0152081	Pustular psoriasis
DB00798	Gentamicin	3467	CID100003467	C0241060	NLP_indication	Cyst of skin	PT	C0241060	Dermal cyst
DB00798	Gentamicin	3467	CID100003467	C0243026	text_mention	Sepsis	PT	C0243026	Sepsis
DB00798	Gentamicin	3467	CID100003467	C0263443	text_mention	Acne pustular	PT	C0263443	Acne pustular
DB00798	Gentamicin	3467	CID100003467	C0275524	text_mention	Coinfection	PT	C0009450	Infection
DB00798	Gentamicin	3467	CID100003467	C0275798	text_mention	Sycosis barbae	PT	C0275798	Sycosis barbae
DB00798	Gentamicin	3467	CID100003467	C0275798	text_mention	Sycosis barbae	PT	C0549150	Pseudofolliculitis barbae
DB00798	Gentamicin	3467	CID100003467	C0442886	text_mention	Secondary Infections	PT	C0009450	Infection
DB00798	Gentamicin	3467	CID100003467	C0456103	NLP_indication	Sepsis neonatal	PT	C0456103	Sepsis neonatal
DB00798	Gentamicin	3467	CID100003467	C0519030	text_mention	Pneumonia due to Klebsiella pneumoniae	PT	C0519030	Pneumonia klebsiella
DB00798	Gentamicin	3467	CID100003467	C0549398	NLP_indication	Meibomianitis	PT	C0549398	Meibomianitis
DB00798	Gentamicin	3467	CID100003467	C0684256	text_mention	Bacterial sepsis	PT	C0684256	Bacterial sepsis
DB00798	Gentamicin	3467	CID100003467	C1565489	NLP_precondition	Renal Insufficiency	PT	C1565489	Renal impairment
DB00798	Gentamicin	3467	CID100003467	C1565489	NLP_precondition	Renal Insufficiency	PT	C0035078	Renal failure
DB00799	Tazarotene	5381	CID100005381	C0001144	NLP_indication	Acne Vulgaris	PT	C0702166	Acne
DB00799	Tazarotene	5381	CID100005381	C0022602	NLP_indication	Actinic keratosis	PT	C0022602	Actinic keratosis
DB00799	Tazarotene	5381	CID100005381	C0022602	NLP_indication	Actinic keratosis	PT	C0022603	Seborrhoeic keratosis
DB00799	Tazarotene	5381	CID100005381	C0023321	NLP_indication	Lentigo	PT	C0023321	Lentigo
DB00799	Tazarotene	5381	CID100005381	C0033860	NLP_precondition	Psoriasis	PT	C0033860	Psoriasis
DB00799	Tazarotene	5381	CID100005381	C0037286	NLP_indication	Skin Neoplasms	PT	C0037286	Neoplasm skin
DB00799	Tazarotene	5381	CID100005381	C0037301	text_mention	Skin Wrinkling	PT	C0037301	Skin wrinkling
DB00799	Tazarotene	5381	CID100005381	C0149722	NLP_indication	Hutchinson's Melanotic Freckle	PT	C0149722	Lentigo maligna
DB00799	Tazarotene	5381	CID100005381	C0162835	text_mention	Hypopigmentation disorder	PT	C0162835	Leukoderma
DB00799	Tazarotene	5381	CID100005381	C0263415	text_mention	Solar elastosis	PT	C0263415	Actinic elastosis
DB00799	Tazarotene	5381	CID100005381	C0263415	text_mention	Solar elastosis	PT	C0920193	Photodermatosis
DB00799	Tazarotene	5381	CID100005381	C0406317	NLP_indication	Plaque psoriasis	PT	C0033860	Psoriasis
DB00800	Fenoldopam	3340	CID100003340	C0020538	NLP_indication	Hypertensive disease	PT	C0020538	Hypertension
DB00800	Fenoldopam	3340	CID100003340	C0020540	text_mention	Malignant Hypertension	PT	C0020540	Malignant hypertension
DB00800	Fenoldopam	3340	CID100003340	C0857121	NLP_precondition	Hypertensive (finding)	PT	C0020538	Hypertension
DB00802	Alfentanil	51263	CID100051263	C0026205	text_mention	Miosis disorder	PT	C0026205	Miosis
DB00802	Alfentanil	51263	CID100051263	C0026837	text_mention	Muscle Rigidity	PT	C0026837	Muscle rigidity
DB00802	Alfentanil	51263	CID100051263	C0030193	text_mention	Pain	PT	C0030193	Pain
DB00802	Alfentanil	51263	CID100051263	C0035078	text_mention	Kidney Failure	PT	C0035078	Renal failure
DB00802	Alfentanil	51263	CID100051263	C0042963	text_mention	Vomiting	PT	C0042963	Vomiting
DB00802	Alfentanil	51263	CID100051263	C0235063	text_mention	Respiratory Depression	PT	C0855775	Pulmonary function test decreased
DB00802	Alfentanil	51263	CID100051263	C0235063	text_mention	Respiratory Depression	PT	C0235063	Respiratory depression
DB00802	Alfentanil	51263	CID100051263	C0235146	text_mention	Euphoric mood	PT	C0235146	Euphoric mood
DB00802	Alfentanil	51263	CID100051263	C0428977	text_mention	Bradycardia	PT	C0428977	Bradycardia
DB00802	Alfentanil	51263	CID100051263	C0520904	text_mention	Postoperative Nausea	PT	C1868752	Procedural nausea
DB00802	Alfentanil	51263	CID100051263	C0948807	text_mention	Hepatic impairment	PT	C0023895	Liver disorder
DB00802	Alfentanil	51263	CID100051263	C1565489	text_mention	Renal Insufficiency	PT	C1565489	Renal impairment
DB00802	Alfentanil	51263	CID100051263	C1565489	text_mention	Renal Insufficiency	PT	C0035078	Renal failure
DB00804	Dicyclomine	3042	CID100003042	C0022104	NLP_indication	Irritable Bowel Syndrome	PT	C0559031	Functional gastrointestinal disorder
DB00804	Dicyclomine	3042	CID100003042	C0022104	NLP_indication	Irritable Bowel Syndrome	PT	C0022104	Irritable bowel syndrome
DB00804	Dicyclomine	3042	CID100003042	C1739363	NLP_precondition	Prostatic Hypertrophy	PT	C1704272	Benign prostatic hyperplasia
DB00806	Pentoxifylline	4740	CID100004740	C0003838	NLP_indication	Arterial Occlusive Diseases	PT	C0003838	Arterial occlusive disease
DB00806	Pentoxifylline	4740	CID100004740	C0017086	text_mention	Gangrene	PT	C0017086	Gangrene
DB00806	Pentoxifylline	4740	CID100004740	C0021775	NLP_indication	Intermittent Claudication	PT	C0021775	Intermittent claudication
DB00806	Pentoxifylline	4740	CID100004740	C0023223	text_mention	Leg Ulcer	PT	C0037299	Skin ulcer
DB00806	Pentoxifylline	4740	CID100004740	C0028778	text_mention	Obstruction	PT	C0028778	Obstruction
DB00806	Pentoxifylline	4740	CID100004740	C0041582	NLP_indication	Ulcer	PT	C0041582	Ulcer
DB00806	Pentoxifylline	4740	CID100004740	C0042373	NLP_indication	Vascular Diseases	PT	C0042373	Angiopathy
DB00806	Pentoxifylline	4740	CID100004740	C0085096	text_mention	Peripheral Vascular Diseases	PT	C0085096	Peripheral vascular disorder
DB00806	Pentoxifylline	4740	CID100004740	C0241863	text_mention	Diabetic	PT	C0011849	Diabetes mellitus
DB00806	Pentoxifylline	4740	CID100004740	C0728936	NLP_indication	Unspecified circulatory system disorder	PT	C0007222	Cardiovascular disorder
DB00808	Indapamide	3702	CID100003702	C0003460	text_mention	Anuria	PT	C0003460	Anuria
DB00808	Indapamide	3702	CID100003702	C0011849	NLP_precondition	Diabetes Mellitus	PT	C0011849	Diabetes mellitus
DB00808	Indapamide	3702	CID100003702	C0013604	text_mention	Edema	PT	C0013604	Oedema
DB00808	Indapamide	3702	CID100003702	C0018099	NLP_precondition	Gout	PT	C0018099	Gout
DB00808	Indapamide	3702	CID100003702	C0018802	NLP_indication	Congestive heart failure	PT	C0018802	Cardiac failure congestive
DB00808	Indapamide	3702	CID100003702	C0020517	text_mention	Hypersensitivity	PT	C0020517	Hypersensitivity
DB00808	Indapamide	3702	CID100003702	C0020538	NLP_indication	Hypertensive disease	PT	C0020538	Hypertension
DB00808	Indapamide	3702	CID100003702	C0020621	text_mention	Hypokalemia	PT	C0020621	Hypokalaemia
DB00808	Indapamide	3702	CID100003702	C0032914	text_mention	Pre-Eclampsia	PT	C0032914	Pre-eclampsia
DB00808	Indapamide	3702	CID100003702	C0032961	text_mention	Pregnancy	PT	C0032961	Pregnancy
DB00808	Indapamide	3702	CID100003702	C0085580	NLP_indication	Essential Hypertension	PT	C0085580	Essential hypertension
DB00808	Indapamide	3702	CID100003702	C0234215	text_mention	Sensory Discomfort	PT	C0234215	Discomfort
DB00808	Indapamide	3702	CID100003702	C0235437	text_mention	Gravitational oedema	PT	C0235437	Gravitational oedema
DB00808	Indapamide	3702	CID100003702	C0268000	NLP_indication	Fluid retention	PT	C0268000	Fluid retention
DB00808	Indapamide	3702	CID100003702	C0851043	text_mention	Lipids increased	PT	C0851043	Lipids increased
DB00808	Indapamide	3702	CID100003702	C0856882	text_mention	Potassium increased	PT	C0853760	Blood potassium increased
DB00808	Indapamide	3702	CID100003702	C0920110	text_mention	Kaluresis	PT	C0919669	Hyperkaliuria
DB00808	Indapamide	3702	CID100003702	C1258192	text_mention	Total Peripheral Resistance	PT	C1258192	Vascular resistance systemic
DB00809	Tropicamide	5593	CID100005593	C0026961	text_mention	Mydriasis	PT	C0026961	Mydriasis
DB00809	Tropicamide	5593	CID100005593	C0235238	text_mention	Cycloplegia	PT	C0152198	Accommodation disorder
DB00809	Tropicamide	5593	CID100005593	C0235238	text_mention	Cycloplegia	PT	C0235238	Cycloplegia
DB00811	Ribavirin	5064	CID100005064	C0009450	NLP_indication	Communicable Diseases	PT	C0009450	Infection
DB00811	Ribavirin	5064	CID100005064	C0013378	NLP_precondition	Dysgeusia	PT	C0013378	Dysgeusia
DB00811	Ribavirin	5064	CID100005064	C0014412	NLP_precondition	Environmental Exposure	PT	C0014412	Environmental exposure
DB00811	Ribavirin	5064	CID100005064	C0016059	text_mention	Fibrosis	PT	C0016059	Fibrosis
DB00811	Ribavirin	5064	CID100005064	C0019158	text_mention	Hepatitis	PT	C0019158	Hepatitis
DB00811	Ribavirin	5064	CID100005064	C0019189	text_mention	Hepatitis, Chronic	PT	C0019189	Chronic hepatitis
DB00811	Ribavirin	5064	CID100005064	C0019196	NLP_precondition	Hepatitis C	PT	C0019196	Hepatitis C
DB00811	Ribavirin	5064	CID100005064	C0021368	text_mention	Inflammation	PT	C0021368	Inflammation
DB00811	Ribavirin	5064	CID100005064	C0021400	NLP_indication	Influenza	PT	C0021400	Influenza
DB00811	Ribavirin	5064	CID100005064	C0023895	NLP_indication	Liver diseases	PT	C0151763	Hepatocellular injury
DB00811	Ribavirin	5064	CID100005064	C0023895	NLP_indication	Liver diseases	PT	C0023895	Liver disorder
DB00811	Ribavirin	5064	CID100005064	C0023895	NLP_indication	Liver diseases	PT	C0239571	Foetor hepaticus
DB00811	Ribavirin	5064	CID100005064	C0024117	NLP_precondition	Chronic Obstructive Airway Disease	PT	C0024117	Chronic obstructive pulmonary disease
DB00811	Ribavirin	5064	CID100005064	C0024117	NLP_precondition	Chronic Obstructive Airway Disease	PT	C0085129	Bronchial hyperreactivity
DB00811	Ribavirin	5064	CID100005064	C0034072	text_mention	Cor pulmonale	PT	C0034072	Cor pulmonale
DB00811	Ribavirin	5064	CID100005064	C0035235	NLP_indication	Respiratory Syncytial Virus Infections	PT	C0035235	Respiratory syncytial virus infection
DB00811	Ribavirin	5064	CID100005064	C0035243	text_mention	Respiratory Tract Infections	PT	C0035243	Respiratory tract infection
DB00811	Ribavirin	5064	CID100005064	C0042769	NLP_indication	Virus Diseases	PT	C0042769	Viral infection
DB00811	Ribavirin	5064	CID100005064	C0043096	text_mention	Body Weight decreased	PT	C0043096	Weight decreased
DB00811	Ribavirin	5064	CID100005064	C0085605	text_mention	Liver Failure	PT	C0085605	Hepatic failure
DB00811	Ribavirin	5064	CID100005064	C0149725	NLP_indication	Lower respiratory tract infection	PT	C0149725	Lower respiratory tract infection
DB00811	Ribavirin	5064	CID100005064	C0151905	text_mention	Alanine aminotransferase increased	PT	C0151905	Alanine aminotransferase increased
DB00811	Ribavirin	5064	CID100005064	C0152021	NLP_precondition	Congenital heart disease	PT	C0152021	Heart disease congenital
DB00811	Ribavirin	5064	CID100005064	C0242656	text_mention	Disease Progression	PT	C0242656	Disease progression
DB00811	Ribavirin	5064	CID100005064	C0275524	NLP_indication	Coinfection	PT	C0009450	Infection
DB00811	Ribavirin	5064	CID100005064	C0311468	NLP_precondition	Increased bilirubin level (finding)	PT	C0311468	Blood bilirubin increased
DB00811	Ribavirin	5064	CID100005064	C0524910	NLP_indication	Hepatitis C, Chronic	PT	C0524910	Chronic hepatitis C
DB00811	Ribavirin	5064	CID100005064	C1608426	NLP_indication	Compensated cirrhosis	PT	C0023890	Hepatic cirrhosis
DB00813	Fentanyl	3345	CID100003345	C0003578	text_mention	Apnea	PT	C0003578	Apnoea
DB00813	Fentanyl	3345	CID100003345	C0004936	text_mention	Mental disorders	PT	C0004936	Mental disorder
DB00813	Fentanyl	3345	CID100003345	C0006826	NLP_indication	Malignant Neoplasms	PT	C0006826	Neoplasm malignant
DB00813	Fentanyl	3345	CID100003345	C0010200	text_mention	Coughing	PT	C0010200	Cough
DB00813	Fentanyl	3345	CID100003345	C0018681	NLP_indication	Headache	PT	C0018681	Headache
DB00813	Fentanyl	3345	CID100003345	C0020649	text_mention	Hypotension	PT	C0020649	Hypotension
DB00813	Fentanyl	3345	CID100003345	C0026205	text_mention	Miosis disorder	PT	C0026205	Miosis
DB00813	Fentanyl	3345	CID100003345	C0026837	text_mention	Muscle Rigidity	PT	C0026837	Muscle rigidity
DB00813	Fentanyl	3345	CID100003345	C0029095	text_mention	Opioid abuse	PT	C0013146	Drug abuse
DB00813	Fentanyl	3345	CID100003345	C0030193	NLP_indication	Pain	PT	C0030193	Pain
DB00813	Fentanyl	3345	CID100003345	C0030201	NLP_indication	Pain, Postoperative	PT	C1619712	Procedural pain
DB00813	Fentanyl	3345	CID100003345	C0040460	NLP_indication	Toothache	PT	C0040460	Toothache
DB00813	Fentanyl	3345	CID100003345	C0079043	text_mention	Bronchoconstriction	PT	C0006266	Bronchospasm
DB00813	Fentanyl	3345	CID100003345	C0085762	text_mention	Alcohol abuse	PT	C0085762	Alcohol abuse
